Дата	Время	Вид ДТП	Место	Улица	Дом	Дорога	Километр	Метр	Долгота	Долгота, градусы	Долгота, минуты	Долгота, секунды	Широта	Широта, градусы	Широта, минуты	Широта, секунды	Погибло	Погибло детей	Ранено	Ранено детей
18.05.2015	18:42	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Комсомольская ул	81				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	18:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Кремлевская	19				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	18:40	Наезд на препятствие	Республика Марий Эл, Звениговский район, Звенигово	Школьная ул	111				48.2358	48	14	8	55.9631	55	57	47	0	0	0	0
18.05.2015	18:00	Наезд на препятствие	Республика Марий Эл, Волжский район, Обшиярский, д Полевая	Центральная ул	3				48.3358	48	20	8	56.1778	56	10	40	0	0	0	0
18.05.2015	17:55	Столкновение	Республика Марий Эл, Йошкар-Ола	Чавайна б-р	14				47.8578	47	51	28	56.64	56	38	24	0	0	0	0
18.05.2015	17:50	Столкновение	Республика Марий Эл, Йошкар-Ола	Ленина пр-кт	49				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	17:25	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Шабдара ул	17а				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	17:10	Столкновение	Республика Марий Эл, Юринский район, Юрино	Кочетова ул	20				46.2931	46	17	35	56.3003	56	18	1	0	0	0	0
18.05.2015	16:45	Столкновение	Республика Марий Эл, Йошкар-Ола	Володарского ул	40а				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	16:37	Столкновение	Республика Марий Эл, Йошкар-Ола	Строителей ул	95				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	16:21	Столкновение	Республика Марий Эл, Йошкар-Ола	Вознесенская	89				47.8711	47	52	15	56.6567	56	39	24	0	0	0	0
18.05.2015	16:20	Столкновение	Республика Марий Эл, Йошкар-Ола	Строителей ул	36				47.8581	47	51	29	56.64	56	38	24	0	0	0	0
18.05.2015	16:05	Столкновение	Республика Марий Эл, Йошкар-Ола	Фестивальная ул	70а				47.87	47	52	12	56.64	56	38	24	0	0	0	0
18.05.2015	16:05	Опрокидывание	Республика Марий Эл, Звениговский район			Звенигово - Шелангер - Морки	11	350	48.3525	48	21	9	56.5867	56	35	12	0	0	1	0
18.05.2015	15:30	Столкновение	Республика Марий Эл, Йошкар-Ола	Кремлевская	19				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	14:55	Столкновение	Республика Марий Эл, Йошкар-Ола	Машиностроителей ул.	121				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	14:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Первомайская ул	81				47.8867	47	53	12	56.64	56	38	24	0	0	0	0
18.05.2015	13:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Советская ул	160				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	13:35	Столкновение	Республика Марий Эл, Горномарийский район			Лидывуй - Усола - Носелы	1	0	46.5667	46	34	0	56.2167	56	13	0	0	0	0	0
18.05.2015	13:22	Столкновение	Республика Марий Эл, Йошкар-Ола	Комсомольская ул	110				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	12:45	Наезд на стоящее ТС	Республика Марий Эл, Волжск	Промбаза ул	1				48.3383	48	20	17	55.9136	55	54	48	0	0	0	0
18.05.2015	11:50	Столкновение	Республика Марий Эл, Советский район, Советский	Победы ул	16а				48.2825	48	16	57	56.4588	56	27	31	0	0	0	0
18.05.2015	11:15	Опрокидывание	Республика Марий Эл, Сернурский район			Йошкар-Ола - Уржум	81	600	49.05	49	3	0	56.9033	56	54	11	0	0	2	1
18.05.2015	11:10	Столкновение	Республика Марий Эл, Йошкар-Ола	Ленина пр-кт	68				47.8544	47	51	15	56.64	56	38	24	0	0	0	0
18.05.2015	10:15	Наезд на пешехода	Республика Марий Эл, Медведевский район, Люльпанский, д Люльпаны	Механизаторов ул	1				47.4324	47	25	56	56.4915	56	29	29	0	0	0	0
18.05.2015	9:50	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Первомайская ул	164				47.8581	47	51	29	56.64	56	38	24	0	0	0	0
18.05.2015	9:40	Наезд на стоящее ТС	Республика Марий Эл, Волжск	Молодежная ул	12				48.3458	48	20	44	55.8636	55	51	48	0	0	0	0
18.05.2015	8:50	Столкновение	Республика Марий Эл, Медведевский район			Йошкар-Ола - Козьмодемьянск			47.486	47	29	9	56.3821	56	22	55	0	0	0	0
18.05.2015	8:45	Столкновение	Республика Марий Эл, Йошкар-Ола	Вознесенская	36				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.05.2015	8:00	Съезд с дороги	Республика Марий Эл, Медведевский район			Йошкар-Ола - Зеленодольск до магистрали "Волга"	15	650	47.5958	47	35	44	56.3158	56	18	56	0	0	1	0
18.05.2015	7:57	Столкновение	Республика Марий Эл, Йошкар-Ола	Вавилова ул	30				47.8867	47	53	12	56.64	56	38	24	0	0	0	0
18.05.2015	7:47	Столкновение	Республика Марий Эл, Йошкар-Ола	Кырля ул	22				47.8572	47	51	25	56.6597	56	39	34	0	0	0	0
18.05.2015	6:30	Наезд на препятствие	Республика Марий Эл, Медведевский район, Медведево	Железнодорожная ул	11				47.4843	47	29	3	56.3726	56	22	21	0	0	0	0
18.06.2015	23:35	Столкновение	Республика Марий Эл, Йошкар-Ола	Фестивальная ул	58				47.9033	47	54	11	56.64	56	38	24	0	0	0	0
18.06.2015	23:30	Столкновение	Республика Марий Эл, Йошкар-Ола	Прохорова ул	35				47.8867	47	53	12	56.64	56	38	24	0	0	0	0
18.06.2015	22:30	Иной вид ДТП	Республика Марий Эл, Йошкар-Ола	Фестивальная ул	70а				47.8767	47	52	36	56.64	56	38	24	0	0	0	0
18.06.2015	22:00	Столкновение	Республика Марий Эл, Йошкар-Ола, Семеновский, с Семеновка	Советская ул	1				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	21:36	Столкновение	Республика Марий Эл, Йошкар-Ола	Красноармейская ул	105а				47.8867	47	53	12	56.64	56	38	24	0	0	0	0
18.06.2015	20:50	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Мышино ул	92				47.7533	47	45	11	56.6378	56	38	16	0	0	0	0
18.06.2015	20:10	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Героев Сталинградской Битвы ул	17				47.8572	47	51	25	56.6406	56	38	26	0	0	0	0
18.06.2015	19:10	Столкновение	Республика Марий Эл, Медведевский район			Объездная автодорога г. Йошкар-Олы	7	300	47.4024	47	24	8	56.3416	56	20	29	0	0	1	0
18.06.2015	18:45	Столкновение	Республика Марий Эл, Йошкар-Ола	Комсомольская ул	36				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	18:30	Столкновение	Республика Марий Эл, Горномарийский район, Козьмодемьянск	Гагарина ул	43Б				46.5347	46	32	4	56.3172	56	19	1	0	0	0	0
18.06.2015	18:20	Столкновение	Республика Марий Эл, Йошкар-Ола	Луначарского ул	34а				47.8878	47	53	16	56.64	56	38	24	0	0	0	0
18.06.2015	18:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Эшкинина ул	1				47.8881	47	53	17	56.64	56	38	24	0	0	0	0
18.06.2015	17:40	Наезд на стоящее ТС	Республика Марий Эл, Волжск	Ленина ул	55				48.3519	48	21	6	55.8522	55	51	7	0	0	0	0
18.06.2015	17:15	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	Пушкина ул	30				47.8994	47	53	57	56.6464	56	38	47	0	0	0	0
18.06.2015	16:30	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Сернурская ул	1				47.8881	47	53	17	56.64	56	38	24	0	0	0	0
18.06.2015	16:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Спортивная ул	32				47.9033	47	54	11	56.64	56	38	24	0	0	0	0
18.06.2015	15:30	Столкновение	Республика Марий Эл, Сернурский район			Йошкар-Ола - Уржум	83	0	49.1011	49	6	3	56.9117	56	54	42	0	0	0	0
18.06.2015	14:55	Наезд на животное	Республика Марий Эл, Горномарийский район			Озерки - Марьино - Юрино	7	0	46.6003	46	36	1	56.3231	56	19	23	0	0	0	0
18.06.2015	13:40	Столкновение	Республика Марий Эл, Йошкар-Ола	Первомайская ул	120				47.8958	47	53	44	56.64	56	38	24	0	0	0	0
18.06.2015	13:30	Иной вид ДТП	Республика Марий Эл, Йошкар-Ола	Сернурская ул	2				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	13:30	Наезд на стоящее ТС	Республика Марий Эл, Йошкар-Ола	Краснофлотская ул	26				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	13:15	Столкновение	Республика Марий Эл, Йошкар-Ола	Чавайна б-р	45				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	13:15	Столкновение	Республика Марий Эл, Йошкар-Ола	Первомайская ул	164				47.8867	47	53	12	56.64	56	38	24	0	0	0	0
18.06.2015	12:50	Наезд на препятствие	Республика Марий Эл, Йошкар-Ола	Павленко ул	51				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	12:45	Столкновение	Республика Марий Эл, Волжск	Ленина ул	59А				48.3511	48	21	3	55.8525	55	51	9	0	0	0	0
18.06.2015	12:35	Столкновение	Республика Марий Эл, Йошкар-Ола	Панфилова ул	39				47.8867	47	53	12	56.64	56	38	24	0	0	0	0
18.06.2015	12:30	Столкновение	Республика Марий Эл, Йошкар-Ола	Красноармейская ул	48				47.8703	47	52	13	56.64	56	38	24	0	0	0	0
18.06.2015	12:10	Столкновение	Республика Марий Эл, Йошкар-Ола	Баумана ул	11				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	12:05	Столкновение	Республика Марий Эл, Йошкар-Ола	Машиностроителей ул.	109				47.9033	47	54	11	56.64	56	38	24	0	0	0	0
18.06.2015	12:00	Столкновение	Республика Марий Эл, Медведевский район, Медведево	Коммунистическая ул	6				47.4755	47	28	31	56.3878	56	23	16	0	0	0	0
18.06.2015	11:45	Иной вид ДТП	Республика Марий Эл, Йошкар-Ола	Мира ул	48				47.8572	47	51	25	56.64	56	38	24	0	0	0	0
18.06.2015	11:30	Столкновение	Республика Марий Эл, Йошкар-Ола	Строителей ул	84				47.9033	47	54	11	56.64	56	38	24	0	0	0	0
18.06.2015	11:00	Столкновение	Республика Марий Эл, Йошкар-Ола	Ленина пр-кт	45				47.9033	47	54	11	56.64	56	38	24	0	0	0	0
18.06.2015	10:30	Наезд на препятствие	Республика Марий Эл, Параньгинский район, Параньга	Тукаевская ул	1				49.4067	49	24	24	56.7025	56	42	9	0	0	0	0
18.06.2015	10:30	Наезд на препятствие	Республика Марий Эл, Волжский район, Эмековский, с Эмеково	Советская ул	23				48.4192	48	25	9	55.9839	55	59	2	0	0	0	0
